IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP58;IP_PROP57;IP_PROP59;IC_GROUP0;IC_GROUP1;IC_GROUP2
1275;О протесте прокурора Республики Тыва на Закон Республики Тыва от 9 ноября 2001 года № 1143 «Об управлении государственной собственностью Республики Тыва»;1275;Y;27.10.2016 20:00:00;;;;text;;;text;;500;;28.10.2016;1072-ПВХ;/upload/iblock/3fd/1072-ПВХ.pdf;;;
1280;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О республиканском бюджете Республики Тыва на 2016 год»;1280;Y;06.11.2016 20:00:00;;;;text;;;text;;500;;07.11.2016;1077-ПВХ;/upload/iblock/398/1077-ПВХ.pdf;;;
1281;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О республиканском бюджете Республики Тыва на 2016 год»;1281;Y;06.11.2016 20:00:00;;;;text;;;text;;500;;07.11.2016;1078-ПВХ;/upload/iblock/eee/1078-ПВХ.pdf;;;
1282;О проекте конституционного закона Республики Тыва «О внесении изменений в Конституционный закон Республики Тыва «О земле»;1282;Y;21.11.2016 20:00:00;;;;text;;;text;;500;;22.11.2016;1079-ПВХ;/upload/iblock/480/1079-ПВХ.pdf;;;
1283;О Конституционном законе Республики Тыва «О внесении изменений в Конституционный закон Республики Тыва «О земле»;1283;Y;21.11.2016 20:00:00;;;;text;;;text;;500;;22.11.2016;1080-ПВХ;/upload/iblock/e63/1080-ПВХ.pdf;;;
1284;Об утверждении Программы приватизации государственного имущества Республики Тыва на 2017 год;1284;Y;21.11.2016 20:00:00;;;;text;;;text;;500;;22.11.2016;1081-ПВХ;/upload/iblock/19c/1081-ПВХ.pdf;;;
1285;О даче согласия для назначения на должность первого заместителя Председателя Правительства Республики Тыва Натсак Органы Доржуевны;1285;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1082-ПВХ;/upload/iblock/908/1082-ПВХ.pdf;;;
1286;О даче согласия для назначения на должность заместителя Председателя Правительства Республики Тыва Чудаан-оола Аяса Май-ооловича;1286;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1083-ПВХ;/upload/iblock/35e/1083-ПВХ.pdf;;;
1287;О даче согласия для назначения на должность заместителя Председателя Правительства Республики Тыва Брокерта Александра Владимировича;1287;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1084-ПВХ;/upload/iblock/7ee/1084-ПВХ.pdf;;;
1288;О даче согласия для назначения на должность заместителя Председателя Правительства Республики Тыва Монгала Артура Маадыровича;1288;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1085-ПВХ;/upload/iblock/da0/1085-ПВХ.pdf;;;
1289;О даче согласия для назначения на должность заместителя Председателя Правительства Республики Тыва Тунева Максима Викторовича;1289;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1086-ПВХ;/upload/iblock/732/1086-ПВХ.pdf;;;
1295;О протесте прокурора Республики Тыва на Закон Республики Тыва от 22 июня 2016 года № 179-ЗРТ «О внесении изменений в статьи 2 и 3 Закона Республики Тыва «Об организации проведения капитального ремонта общего имущества в многоквартирных домах, расположенны;1295;Y;27.10.2016 20:00:00;;;;text;;;text;;500;;28.10.2016;1071-ПВХ;/upload/iblock/976/1071-ПВХ.pdf;;;
1296;О протесте прокурора Республики Тыва на Закон Республики Тыва от 9 ноября 2001 года № 1143 «Об управлении государственной собственностью Республики Тыва»;1296;Y;27.10.2016 20:00:00;;;;text;;;text;;500;;28.10.2016;1072-ПВХ;/upload/iblock/31d/1072-ПВХ.pdf;;;
1297;О внесении изменения в состав Комитета Верховного Хурала (парламента) Республики Тыва по энергетике, строительству, транспорту и жилищно- коммунальному хозяйству;1297;Y;27.10.2016 20:00:00;;;;text;;;text;;500;;28.10.2016;1073-ПВХ;/upload/iblock/d17/1073-ПВХ.pdf;;;
1298;О проекте федерального закона № 1166412-6 «О внесении изменений в Трудовой кодекс Российской Федерации»;1298;Y;27.10.2016 20:00:00;;;;text;;;text;;500;;28.10.2016;1074-ПВХ;/upload/iblock/d1c/1074-ПВХ.pdf;;;
1299;О проекте федерального закона № 1126692-6 «О внесении изменений в статьи 291 и 77 Лесного кодекса Российской Федерации (в части заключения договора купли-продажи лесных насаждений для заготовки древесины сельскохозяйственными товаропроизводителями)»;1299;Y;27.10.2016 20:00:00;;;;text;;;text;;500;;28.10.2016;1075-ПВХ;/upload/iblock/243/1075-ПВХ.pdf;;;
1300;О проекте федерального закона № 1160742-6 «О садоводстве, огородничестве и дачном хозяйстве и о внесении изменений в отдельные законодательные акты Российской Федерации»;1300;Y;27.10.2016 20:00:00;;;;text;;;text;;500;;28.10.2016;1076-ПВХ;/upload/iblock/e3e/1076-ПВХ.pdf;;;
1306;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О межбюджетных отношениях в Республике Тыва»;1306;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1117-ПВХ;/upload/iblock/05d/1117-ПВХ.pdf;;;
1313;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О выборах депутатов представительного органа муниципального образования, выборного должностного лица местного самоуправления в Республике Тыва»;1313;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1118-ПВХ;/upload/iblock/787/1118-ПВХ.pdf;;;
1314;О проекте закона Республики Тыва «О внесении изменения в статью 1 Закона Республики Тыва «О регулировании отдельных вопросов организации и деятельности контрольно-счетных органов муниципальных образований Республики Тыва»;1314;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1119-ПВХ;/upload/iblock/fe7/1119-ПВХ.pdf;;;
1315;О проекте закона Республики Тыва «О порядке управления и распоряжения государственной собственностью Республики Тыва»;1315;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1120-ПВХ;/upload/iblock/765/1120-ПВХ.pdf;;;
1316;О проекте закона Республики Тыва «Об организации регулярных перевозок пассажиров и багажа автомобильным транспортом в Республике Тыва»;1316;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1121-ПВХ;/upload/iblock/4b9/1121-ПВХ.pdf;;;
1317;Об утверждении рекомендаций («дорожной карты»), направленных на профилактику и пресечение деятельности, связанной с незаконным оборотом и распространением фальсифицированной алкогольной продукции, проведением азартных игр на территории Республики Тыва;1317;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1122-ПВХ;/upload/iblock/960/1122-ПВХ.pdf;;;
1318;Об утверждении рекомендаций, принятых по итогам рассмотрения на совещании Комитета Верховного Хурала (парламента) Республики Тыва по безопасности, правопорядку и приграничным вопросам темы: «О противодействии незаконной миграции, нелегальной трудовой деят;1318;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1123-ПВХ;/upload/iblock/0a1/1123-ПВХ.pdf;;;
1319;Об обращении Верховного Хурала (парламента) Республики Тыва к председателю Комитета Государственной Думы по бюджету и налогам А.М. Макарову, председателю Комитета Государственной Думы по охране здоровья Д.А. Морозову и председателю Комитета Совета Федерац;1319;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1124-ПВХ;/upload/iblock/6cd/1124-ПВХ.pdf;;;
1320;О проекте федерального закона № 1119260-6 «О внесении изменений в статью 14.1.2 Кодекса Российской Федерации об административных правонарушениях»;1320;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1125-ПВХ;/upload/iblock/046/1125-ПВХ.pdf;;;
1321;О проекте федерального закона № 1127146-6 «О внесении изменения в статью 1.3.1 Кодекса Российской Федерации об административных правонарушениях»;1321;Y;29.11.2016 20:00:00;;;;text;;;text;;500;;30.11.2016;1126-ПВХ;/upload/iblock/d21/1126-ПВХ.pdf;;;
